csvfile,Ensembl,Ensembl_no_version,Expression,logFC,AveExpr,t,P.Value,adj.P.Val,B
FormerVsNever_Normal.csv,ENSG00000263427.1,ENSG00000263427,overexpressed,1.16478211839414,2.46765899610465,5.90882441587974,5.3184444716969e-09,9.97633814000905e-05,9.45304266442296
FormerVsNever_Normal.csv,ENSG00000125144.14,ENSG00000125144,underexpressed,-1.09651622920549,2.82929137051077,-5.28661565364712,1.65454448829985e-07,0.0010345315170509,6.5581126437377
CurrentVsNever_Tumor.csv,ENSG00000154165.5,ENSG00000154165,overexpressed,1.66761305813003,2.24063440119747,11.8762487217482,7.88673830255943e-30,1.4793943707941e-25,55.6325721559063
CurrentVsNever_Tumor.csv,ENSG00000114248.10,ENSG00000114248,underexpressed,-1.35070017332994,2.28832088357221,-7.14556372954207,2.20410381590809e-12,3.982105606029091e-09,17.5194407905111
CurrentVsNever_Tumor.csv,ENSG00000232931.6,ENSG00000232931,underexpressed,-1.00230203571465,4.75804030268423,-6.66803996733462,5.16902448953262e-11,3.12776004434364e-08,14.6081334166477
CurrentVsNever_Tumor.csv,ENSG00000164626.9,ENSG00000164626,underexpressed,-1.06493844022985,4.46510853872589,-6.63087221342694,6.557096015866089e-11,3.44218226884584e-08,14.3806483299306
CurrentVsNever_Tumor.csv,ENSG00000166105.16,ENSG00000166105,underexpressed,-1.13233079218716,1.5449105587518,-6.46020938130635,1.92652947722219e-10,7.88269144212484e-08,13.2698447309092
CurrentVsNever_Tumor.csv,ENSG00000154269.15,ENSG00000154269,underexpressed,-1.10471059183151,2.59218611935012,-6.42905959370525,2.339333198844e-10,8.95534941712566e-08,13.1226446660884
CurrentVsNever_Tumor.csv,ENSG00000239105.1,ENSG00000239105,underexpressed,-1.01407139755341,3.48325560841918,-6.33845219750205,4.09620415845546e-10,1.19011855189888e-07,12.6157459473406
CurrentVsNever_Tumor.csv,ENSG00000236039.3,ENSG00000236039,underexpressed,-1.25649122412192,4.96136437235501,-6.23663133028776,7.625610316275601e-10,1.72338793147829e-07,12.0383482055841
CurrentVsNever_Tumor.csv,ENSG00000170373.8,ENSG00000170373,underexpressed,-1.21126085756864,2.44330220117664,-6.1039481751056,1.6919147634779701e-09,2.80857850737343e-07,11.2826050719883
CurrentVsNever_Tumor.csv,ENSG00000286818.1,ENSG00000286818,underexpressed,-1.17671292553686,1.63440246180184,-5.98201687169726,3.4739570811927503e-09,4.46332102253517e-07,10.5783695608696
CurrentVsNever_Tumor.csv,ENSG00000127249.15,ENSG00000127249,underexpressed,-1.1532661910921,5.84861315445079,-5.94042721583359,4.4275388011597e-09,5.32383159180472e-07,10.3581210194525
CurrentVsNever_Tumor.csv,ENSG00000116031.9,ENSG00000116031,underexpressed,-1.02293864479836,2.687057633429,-5.71759220987172,1.58417448263404e-08,1.37573819190969e-06,9.1643695255755
CurrentVsNever_Tumor.csv,ENSG00000162896.6,ENSG00000162896,underexpressed,-1.61817297079136,8.73374699756364,-5.38112202690376,1.00265885177602e-07,5.47048377376509e-06,7.41632177959985
CurrentVsNever_Tumor.csv,ENSG00000259104.2,ENSG00000259104,underexpressed,-1.00707096328707,2.81838472171251,-5.32187410168066,1.37376803467234e-07,6.85349489212332e-06,7.13988516954139
CurrentVsNever_Tumor.csv,ENSG00000198502.6,ENSG00000198502,underexpressed,-1.01579136393585,8.21739971683776,-5.27358822820209,1.77175004018544e-07,8.22635823113825e-06,6.87060607238108
CurrentVsNever_Tumor.csv,ENSG00000153446.16,ENSG00000153446,underexpressed,-1.28518752904731,6.29197511418486,-5.22436262471414,2.29163546667739e-07,9.90472306081441e-06,6.6082726389341
CurrentVsNever_Tumor.csv,ENSG00000164120.14,ENSG00000164120,underexpressed,-1.04306810887145,5.04553461700916,-5.17700420297049,2.92950749723042e-07,1.17798970401645e-05,6.39716656611419
CurrentVsNever_Tumor.csv,ENSG00000114455.13,ENSG00000114455,underexpressed,-1.07647250583871,2.28745671538368,-4.92085423789744,1.06914749719729e-06,2.92774726312801e-05,5.2350625625484
CurrentVsNever_Tumor.csv,ENSG00000253755.1,ENSG00000253755,overexpressed,1.459590096736,5.44382238071465,4.51061290460658,7.54776464127285e-06,0.0001243618985315,3.32666952964365
CurrentVsNever_Tumor.csv,ENSG00000161798.7,ENSG00000161798,underexpressed,-1.1194999023952,3.81791478976515,-4.44814599185906,1.00332398633879e-05,0.0001541388315785,3.10046186750271
CurrentVsNever_Tumor.csv,ENSG00000160862.13,ENSG00000160862,underexpressed,-1.10025892376003,4.30778092983668,-3.99811135122981,7.0447045317527e-05,0.0006542314152331,1.27520756306761
CurrentVsNever_Tumor.csv,ENSG00000163993.7,ENSG00000163993,overexpressed,1.08292951775849,5.5586516507105,3.61678603758997,0.000319143903677,0.0020808138147982,-0.152301653402732
CurrentVsNever_Tumor.csv,ENSG00000205420.11,ENSG00000205420,overexpressed,1.23878396361886,3.23877410579349,2.85987379039013,0.0043609534396128,0.0152988151524703,-2.46243714081261
FormerVsNever_Tumor.csv,ENSG00000227066.2,ENSG00000227066,underexpressed,-1.26935715698062,2.02678917135763,-7.91372019345944,9.454799911189991e-15,1.77353136734102e-10,22.5733131389404
FormerVsNever_Tumor.csv,ENSG00000201955.1,ENSG00000201955,underexpressed,-1.22962409056647,4.18582808650532,-6.52099744668346,1.3159533937167e-10,4.11410895988966e-07,13.6775018033331
FormerVsNever_Tumor.csv,ENSG00000170373.8,ENSG00000170373,underexpressed,-1.02330053323139,2.44330220117664,-5.78057427051393,1.10959529042441e-08,5.33686883532846e-06,9.49708419851265
FormerVsNever_Tumor.csv,ENSG00000223867.1,ENSG00000223867,underexpressed,-1.05141527923618,2.46660400371082,-5.72802916823906,1.49375041507615e-08,5.9616532523401e-06,9.21491788577851
FormerVsNever_Tumor.csv,ENSG00000226278.1,ENSG00000226278,underexpressed,-1.70024437968213,3.50215510724684,-5.40034093906543,9.04711442489438e-08,1.68025517210068e-05,7.52984003701614
FormerVsNever_Tumor.csv,ENSG00000253755.1,ENSG00000253755,overexpressed,1.48384197705885,5.44382238071465,5.06320282872232,5.24363332552555e-07,4.55370712593557e-05,5.87505976551329
FormerVsNever_Tumor.csv,ENSG00000282122.1,ENSG00000282122,underexpressed,-1.69511184137995,4.31588221931288,-5.04386488597778,5.78246138354278e-07,4.79944294834051e-05,5.79167380610754
FormerVsNever_Tumor.csv,ENSG00000187134.14,ENSG00000187134,overexpressed,1.18440024791029,4.07807786048069,4.9429444479892,9.583489635235e-07,6.37471980772121e-05,5.32657857708054
FormerVsNever_Tumor.csv,ENSG00000197582.5,ENSG00000197582,underexpressed,-1.08149735567292,4.06933350399609,-4.7212935281618,2.81778446441545e-06,0.0001252171309476,4.3288560260701
FormerVsNever_Tumor.csv,ENSG00000161798.7,ENSG00000161798,underexpressed,-1.01604147697936,3.81791478976515,-4.46431679761091,9.32356429494288e-06,0.0002754195575504,3.21723606732988
FormerVsNever_Tumor.csv,ENSG00000211934.3,ENSG00000211934,overexpressed,1.03764847275857,6.99169668072896,4.26037030461346,2.31239481088735e-05,0.0005020714801393,2.3623663853953
FormerVsNever_Tumor.csv,ENSG00000151632.17,ENSG00000151632,overexpressed,1.2011297517128,3.73844352897738,4.14367441955121,3.82475089253795e-05,0.0006980683577111,1.91836977264357
FormerVsNever_Tumor.csv,ENSG00000199666.2,ENSG00000199666,underexpressed,-1.23117551321103,1.80302874626587,-4.11748213133403,4.2749909769689e-05,0.0007480436636752,1.87879317455879
FormerVsNever_Tumor.csv,ENSG00000108602.18,ENSG00000108602,overexpressed,1.01415273854453,2.83533191358416,4.0974739995361,4.65240942908108e-05,0.000792078465867,1.78270042341413
FormerVsNever_Tumor.csv,ENSG00000253998.3,ENSG00000253998,underexpressed,-1.00494157585582,3.35121496277531,-3.71576631757731,0.0002183125120972,0.0021957673468741,0.347084302113569
FormerVsNever_Tumor.csv,ENSG00000133636.11,ENSG00000133636,overexpressed,1.15908320780592,2.25460704174139,3.62255172644536,0.0003122371142512,0.0028280752241064,0.0870954498541199
MaleVsFemale.csv,ENSG00000229807.12,ENSG00000229807,underexpressed,-5.32926220654445,2.5080214250634,-72.1096939667235,0.0,0.0,732.944026363992
MaleVsFemale.csv,ENSG00000129824.16,ENSG00000129824,overexpressed,6.52014313242066,5.02971380816246,65.5597252919811,1.6190081040104898e-305,1.51846770075143e-301,670.069531982979
MaleVsFemale.csv,ENSG00000067048.17,ENSG00000067048,overexpressed,5.3303042677645,4.15455252275179,63.1749618275603,1.17260987650186e-295,7.33193868780733e-292,648.941573705128
MaleVsFemale.csv,ENSG00000012817.16,ENSG00000012817,overexpressed,4.49073377530869,3.58362998708343,56.9765368265089,8.83466298583089e-269,4.1430152072054003e-265,590.683863308865
MaleVsFemale.csv,ENSG00000183878.15,ENSG00000183878,overexpressed,4.45220790873054,3.55633441159858,52.9035318133401,4.44697731805426e-250,1.6683280106412399e-246,549.881602223174
MaleVsFemale.csv,ENSG00000067646.12,ENSG00000067646,overexpressed,3.48987911376149,2.92010560528351,52.8387453064825,8.963805062522709e-250,2.80238425604668e-246,548.910445663308
MaleVsFemale.csv,ENSG00000114374.13,ENSG00000114374,overexpressed,3.76468541227919,3.09993983233888,47.7751778025358,2.74049710000274e-225,7.34374922883592e-222,495.277927675793
MaleVsFemale.csv,ENSG00000215414.4,ENSG00000215414,overexpressed,3.07579082188317,3.12367489645554,44.138954554628,7.526481315009539e-207,1.76477170633686e-203,455.346353482352
MaleVsFemale.csv,ENSG00000231535.7,ENSG00000231535,overexpressed,2.79466258964074,2.44756032111595,42.9677432814379,9.295824513982031e-201,1.93745640259194e-197,440.724546163185
MaleVsFemale.csv,ENSG00000131002.12,ENSG00000131002,overexpressed,3.87195487750559,3.19772244162671,42.2346413395239,6.58842373397332e-197,1.23585652401872e-193,432.544490172703
MaleVsFemale.csv,ENSG00000198692.10,ENSG00000198692,overexpressed,3.01378715129285,2.60570272726781,41.5871872086146,1.75076403406325e-193,2.98553015917803e-190,424.673630520382
MaleVsFemale.csv,ENSG00000099725.14,ENSG00000099725,overexpressed,3.0412767132446,2.64015081777812,40.6534835652848,1.6618679199701998e-188,2.5977765369000798e-185,413.64484992055
MaleVsFemale.csv,ENSG00000185275.6,ENSG00000185275,overexpressed,1.85850214733546,2.35725382917452,24.3142911225552,9.14718948558606e-96,1.31986907977403e-92,206.009474922003
MaleVsFemale.csv,ENSG00000211892.4,ENSG00000211892,overexpressed,1.12316800584284,6.19873162058145,6.07812849463815,1.97237901179071e-09,5.78091960987033e-07,10.7686012783456
TissueXSex.csv,ENSG00000215414.4,ENSG00000215414,underexpressed,-1.06465118422145,3.12367489645554,-7.64667233412982,6.62495822564053e-14,1.2427096639656501e-09,19.6390957782727
TissueXSex.csv,ENSG00000185275.6,ENSG00000185275,underexpressed,-1.03790929155458,2.35725382917452,-6.79400510202059,2.2892408196983397e-11,2.14707896479508e-07,14.3724354760016
TissueXSex.csv,ENSG00000131400.8,ENSG00000131400,underexpressed,-1.20113378866964,7.8019345050094,-3.40133914259762,0.0007076529828332,0.0284243140299502,-0.611095230414894
TissueXSex.csv,ENSG00000157765.13,ENSG00000157765,underexpressed,-1.02829400230992,8.64125992948284,-3.15654491867258,0.001663158864922,0.0377742391733331,-1.3414124493928
TissueXSex.csv,ENSG00000181449.4,ENSG00000181449,overexpressed,1.13236590017227,3.15713367012962,3.13839629054212,0.0017681650976764,0.0386674105688057,-1.36107618461605
TissueXSex.csv,ENSG00000153446.16,ENSG00000153446,underexpressed,-1.01325013312471,6.29197511418486,-3.13621806290773,0.0017811705288138,0.0387151758742643,-1.44320174014939
TumorVsNormal.csv,ENSG00000150625.16,ENSG00000150625,underexpressed,-3.21676021984152,2.48943443014413,-56.1884259362654,3.15231221017443e-265,5.91310724384519e-261,597.116599979191
TumorVsNormal.csv,ENSG00000167434.10,ENSG00000167434,underexpressed,-3.88491478473174,2.97129524362093,-54.4951571511924,1.73007901251171e-257,1.62264110583473e-253,579.383531983038
TumorVsNormal.csv,ENSG00000120156.22,ENSG00000120156,underexpressed,-3.23155780358684,4.77037747680089,-53.6262523288097,1.84916335055778e-253,1.15622020432543e-249,570.20908645342
TumorVsNormal.csv,ENSG00000163815.6,ENSG00000163815,underexpressed,-3.88268018406455,4.11951200364384,-52.9161127757704,3.88126586100109e-250,1.8201196255164598e-246,562.550489887957
TumorVsNormal.csv,ENSG00000261143.1,ENSG00000261143,underexpressed,-3.63833890302655,2.88174830116887,-52.7704821045958,1.8771349007870002e-249,7.042259293792509e-246,560.922264007873
TumorVsNormal.csv,ENSG00000139567.13,ENSG00000139567,underexpressed,-2.5726553421958,5.25851729612186,-49.9413540646594,6.23254705217978e-236,1.9485019600797997e-232,529.920392780737
TumorVsNormal.csv,ENSG00000131477.11,ENSG00000131477,underexpressed,-2.85465178179182,4.76128465286772,-49.4146538533491,2.28660728779051e-233,6.12745421491064e-230,524.01738118424
TumorVsNormal.csv,ENSG00000134917.10,ENSG00000134917,underexpressed,-3.29860736123365,3.2906249381267,-49.3854776123752,3.17460015539004e-233,7.443643714350799e-230,523.657625297465
TumorVsNormal.csv,ENSG00000205038.12,ENSG00000205038,underexpressed,-2.9354278242394,2.72298666151956,-48.8603285671221,1.1868322344519698e-230,2.4736221170944597e-227,517.711793818473
TumorVsNormal.csv,ENSG00000170989.10,ENSG00000170989,underexpressed,-2.6543301927756,4.6653390632753,-48.6988705430965,7.38528691953047e-230,1.38533212036553e-226,515.948294347495
TumorVsNormal.csv,ENSG00000133800.9,ENSG00000133800,underexpressed,-3.21360333968829,4.3859875413475,-48.6386858296903,1.4611330150413e-229,2.4916302814677e-226,515.259997326207
TumorVsNormal.csv,ENSG00000112214.10,ENSG00000112214,underexpressed,-2.92675418322529,3.81429064449336,-48.4570104381957,1.14912482892129e-228,1.7962736284088e-225,513.195341138481
TumorVsNormal.csv,ENSG00000155511.18,ENSG00000155511,underexpressed,-3.01431509746469,2.48359205627874,-48.4089653609041,1.98396088237859e-228,2.68361401022271e-225,512.587628094018
TumorVsNormal.csv,ENSG00000158764.7,ENSG00000158764,underexpressed,-3.66638791573472,2.66768742503133,-48.4081292437263,2.0029105524638998e-228,2.68361401022271e-225,512.587535438188
TumorVsNormal.csv,ENSG00000268388.6,ENSG00000268388,underexpressed,-3.84632829475105,3.53189649356623,-48.3969406954683,2.27462746428899e-228,2.84449746500886e-225,512.496435785855
TumorVsNormal.csv,ENSG00000136160.17,ENSG00000136160,underexpressed,-3.30084484360306,4.5620025396607,-48.3411403531528,4.2909359939128097e-228,5.03058608586354e-225,511.885892194788
TumorVsNormal.csv,ENSG00000131097.7,ENSG00000131097,underexpressed,-2.33894901484011,3.4370491420245,-48.2890572337544,7.76218166884729e-228,8.56488257319044e-225,511.280095584767
TumorVsNormal.csv,ENSG00000179776.19,ENSG00000179776,underexpressed,-2.7855186982803,5.19812887831081,-48.2086717425312,1.9390753060525e-227,2.02073192171849e-224,510.38727163166
TumorVsNormal.csv,ENSG00000135604.10,ENSG00000135604,underexpressed,-2.32311498734297,3.83364255499961,-48.1343767191851,4.522638576990469e-227,4.46503444353617e-224,509.530060545772
TumorVsNormal.csv,ENSG00000168481.9,ENSG00000168481,underexpressed,-3.10538139047106,2.68270880992652,-48.0828787720699,8.13781781282599e-227,7.63245932664949e-224,508.893389343413
TumorVsNormal.csv,ENSG00000168309.18,ENSG00000168309,underexpressed,-3.88392778414586,3.85276294893821,-47.919511626088,5.25734042506746e-226,4.6960567473055e-223,507.069957152326
TumorVsNormal.csv,ENSG00000022267.19,ENSG00000022267,underexpressed,-3.73584547186403,5.41699013107482,-47.47303999883,8.76072573866907e-224,7.46971333663429e-221,501.976205257634
TumorVsNormal.csv,ENSG00000165197.5,ENSG00000165197,underexpressed,-3.67561823081121,3.95772748655432,-47.3800281103589,2.5512773860756803e-223,2.0807330960003298e-220,500.899160389744
TumorVsNormal.csv,ENSG00000182010.11,ENSG00000182010,underexpressed,-3.58552828952573,4.42744310324108,-47.3694687706253,2.8806369532883203e-223,2.25145783207426e-220,500.782898272727
TumorVsNormal.csv,ENSG00000118526.7,ENSG00000118526,underexpressed,-2.68545765327104,2.66092817451802,-47.163167175392,3.09689190652124e-222,2.32365993530102e-219,498.369372318595
TumorVsNormal.csv,ENSG00000127329.16,ENSG00000127329,underexpressed,-2.85214099916942,4.97928307278206,-46.8958593615786,6.77354436069506e-221,4.886851735304529e-218,495.337180538108
TumorVsNormal.csv,ENSG00000198873.12,ENSG00000198873,underexpressed,-2.35186581144212,4.19267303572857,-46.8880228931809,7.41575194145948e-221,5.152024996959139e-218,495.244156400863
TumorVsNormal.csv,ENSG00000246430.7,ENSG00000246430,underexpressed,-2.60402758619746,2.35144148760017,-46.7201629534908,5.1715098497724e-220,3.46454220578681e-217,493.231603367989
TumorVsNormal.csv,ENSG00000129596.5,ENSG00000129596,underexpressed,-2.65253938016581,3.11778963476242,-46.7058141144295,6.10644544076726e-220,3.9498173647556e-217,493.115223955322
TumorVsNormal.csv,ENSG00000165810.17,ENSG00000165810,underexpressed,-3.58991686452449,3.78291743269734,-46.5705849785235,2.92757460392226e-219,1.8305148140124597e-216,491.561085528246
TumorVsNormal.csv,ENSG00000047648.23,ENSG00000047648,underexpressed,-2.08618552308455,2.70817476857293,-46.410361385352,1.88075823111511e-218,1.13804073868572e-215,489.670973910424
TumorVsNormal.csv,ENSG00000141338.14,ENSG00000141338,underexpressed,-2.9876617530229,3.97865555789885,-46.2844592212352,8.130068054019139e-218,4.76574426741534e-215,488.248994973732
TumorVsNormal.csv,ENSG00000186994.11,ENSG00000186994,underexpressed,-2.37726164595852,2.9600805838921,-46.2383589237649,1.3902728315387598e-217,7.90264781030424e-215,487.690524748354
TumorVsNormal.csv,ENSG00000169744.13,ENSG00000169744,underexpressed,-2.5600336840111,4.53565575169954,-46.1364694679193,4.55504438789035e-217,2.5130447831778604e-214,486.532901064889
TumorVsNormal.csv,ENSG00000162367.11,ENSG00000162367,underexpressed,-2.46715200647881,2.71328772908789,-45.770573136718,3.26573241762102e-215,1.7502459625638602e-212,482.227860218736
TumorVsNormal.csv,ENSG00000114654.7,ENSG00000114654,underexpressed,-2.64720747249166,3.28026106224658,-45.4823109181159,9.569924267456321e-214,4.98646220580404e-211,478.879225396589
TumorVsNormal.csv,ENSG00000266524.3,ENSG00000266524,underexpressed,-2.75994058528488,2.60770198730437,-45.4210196836634,1.96514168782006e-213,9.96273723787262e-211,478.137634660039
TumorVsNormal.csv,ENSG00000105227.16,ENSG00000105227,underexpressed,-2.92041703557392,3.46718405197986,-45.3995199131374,2.5296243131360298e-213,1.2487024438369901e-210,477.910668696248
TumorVsNormal.csv,ENSG00000176771.17,ENSG00000176771,underexpressed,-3.04872758963166,3.5837082432881,-45.3955742036735,2.6496244329874597e-213,1.27440141317894e-210,477.866071644289
TumorVsNormal.csv,ENSG00000189129.14,ENSG00000189129,underexpressed,-2.44829759853191,4.45884584984753,-45.1801194881037,3.33864682375317e-212,1.56565842799905e-209,475.343263622953
TumorVsNormal.csv,ENSG00000152580.8,ENSG00000152580,underexpressed,-2.91390568577308,3.40034592514389,-45.1162843834014,7.08073235124337e-212,3.23952140108837e-209,474.583063797483
TumorVsNormal.csv,ENSG00000261371.6,ENSG00000261371,underexpressed,-2.19431923065669,7.06399493091248,-45.0823280062,1.05645383354147e-211,4.7183240498978397e-209,474.192370271603
TumorVsNormal.csv,ENSG00000232392.1,ENSG00000232392,underexpressed,-2.28895085493444,2.81730329101664,-45.0279436391486,2.00582909380103e-211,8.75007956779529e-209,473.523817160995
TumorVsNormal.csv,ENSG00000204305.14,ENSG00000204305,underexpressed,-5.22409258966436,6.99956225299262,-45.0057022966122,2.6074381346245303e-211,1.11159828475652e-208,473.28112423257
TumorVsNormal.csv,ENSG00000154721.15,ENSG00000154721,underexpressed,-2.26722716330998,3.41474221557992,-44.8876183990599,1.0507253460757e-210,4.37989023148622e-208,471.890056972338
TumorVsNormal.csv,ENSG00000132622.11,ENSG00000132622,underexpressed,-2.34770984040345,3.55920660333154,-44.875738827166,1.20899220551629e-210,4.93005995458144e-208,471.751970766186
TumorVsNormal.csv,ENSG00000222068.1,ENSG00000222068,underexpressed,-3.58282699895143,3.6855179083317,-44.7442872391605,5.7173379165587304e-210,2.28182605614486e-207,470.19793839977
TumorVsNormal.csv,ENSG00000267107.8,ENSG00000267107,underexpressed,-2.19667174148048,2.66085766701937,-44.5275670084356,7.442413644247649e-209,2.90843323205828e-206,467.609182877437
TumorVsNormal.csv,ENSG00000277494.2,ENSG00000277494,underexpressed,-3.57835417321118,3.54502273047581,-44.4859020140984,1.21976125361601e-208,4.66944522353656e-206,467.140643801165
TumorVsNormal.csv,ENSG00000150048.10,ENSG00000150048,underexpressed,-2.26386808014382,3.18382429112831,-44.4710116846986,1.45538521055202e-208,5.46002315590696e-206,466.96101867683
TumorVsNormal.csv,ENSG00000102683.8,ENSG00000102683,underexpressed,-2.57083624302231,2.16065383937458,-44.3990387064632,3.41896637399516e-208,1.25750924006669e-205,466.059895471878
TumorVsNormal.csv,ENSG00000047617.15,ENSG00000047617,underexpressed,-2.29852690360555,2.81972367350548,-44.3828116523194,4.14534474614481e-208,1.4953533990035502e-205,465.902135828967
TumorVsNormal.csv,ENSG00000238018.2,ENSG00000238018,underexpressed,-2.61002779205566,4.18274843781785,-44.3346301808349,7.346251565935349e-208,2.60001862026067e-205,465.354339382497
TumorVsNormal.csv,ENSG00000235427.1,ENSG00000235427,underexpressed,-3.31859826133087,4.02947186650708,-44.2000418938968,3.63828392762857e-207,1.2638320354529e-204,463.754169507199
TumorVsNormal.csv,ENSG00000236581.9,ENSG00000236581,underexpressed,-2.46087470914383,4.20530043587005,-44.0485708440193,2.20830702981172e-206,7.53153150276513e-204,461.955197125361
TumorVsNormal.csv,ENSG00000157654.19,ENSG00000157654,underexpressed,-2.24775570509841,5.27794463815831,-44.0413200366633,2.40757601559097e-206,8.064519803652759e-204,461.868809450411
TumorVsNormal.csv,ENSG00000114854.8,ENSG00000114854,underexpressed,-3.59811840878715,4.35937256233068,-43.9895952656782,4.45985998706895e-206,1.4676851515340202e-203,461.25184245012
TumorVsNormal.csv,ENSG00000112782.19,ENSG00000112782,underexpressed,-3.59005236125197,4.68999222484251,-43.9574119744724,6.54611331641879e-206,2.11710333774799e-203,460.86923274742
TumorVsNormal.csv,ENSG00000164035.10,ENSG00000164035,underexpressed,-2.65239705888789,3.90123461504798,-43.610742466761,4.118798030084049e-204,1.30949853302232e-201,456.731773142405
TumorVsNormal.csv,ENSG00000233729.1,ENSG00000233729,underexpressed,-2.65045281131118,2.63631388228105,-43.417323475336,4.18017049762708e-203,1.30686063657481e-200,454.395145074412
TumorVsNormal.csv,ENSG00000133121.21,ENSG00000133121,underexpressed,-2.00211664305809,4.29394110404575,-43.2212751497344,4.39900686511694e-202,1.3527306684567801e-199,452.066381605628
TumorVsNormal.csv,ENSG00000239268.3,ENSG00000239268,underexpressed,-2.92553233366394,2.72672109320928,-43.2166143204182,4.65243726903991e-202,1.40758739181695e-199,451.993155066689
TumorVsNormal.csv,ENSG00000095370.20,ENSG00000095370,underexpressed,-2.11547228583722,3.92360506219747,-43.2097846019964,5.05043083714372e-202,1.50374574036733e-199,451.928450156927
TumorVsNormal.csv,ENSG00000183019.7,ENSG00000183019,underexpressed,-3.41232612779888,3.83283845165271,-43.1853669431213,6.77325732538088e-202,1.98519938921085e-199,451.633707957584
TumorVsNormal.csv,ENSG00000180440.4,ENSG00000180440,underexpressed,-2.60314052708018,1.86194570492464,-43.13918463003,1.1802495260887801e-201,3.40601855544204e-199,451.020479920401
