Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
Age.csv;ENSG00000221038.1;ENSG00000221038;overexpressed;0.375776823882559;3.27372550265142;11.4934300211862;3.47716377170937e-28;9.317805432817759e-26;53.1606808620351
Age.csv;ENSG00000212443.1;ENSG00000212443;overexpressed;0.299040175227294;8.57762465212786;11.4239165823793;6.85362236168416e-28;1.7855590036176602e-25;52.5112776905378
Age.csv;ENSG00000202357.1;ENSG00000202357;overexpressed;0.478840585620957;4.17635066572395;11.3691372765396;1.16760778432495e-27;2.80794702799581e-25;51.9867768869665
Age.csv;ENSG00000200156.1;ENSG00000200156;overexpressed;0.509245265363158;8.19236883325308;11.3389794771897;1.56442423254163e-27;3.71461642455898e-25;51.6928477655892
Age.csv;ENSG00000249012.2;ENSG00000249012;overexpressed;0.250984686808831;4.20914354139209;11.1745862143719;7.63651860008051e-27;1.6852448929448302e-24;50.1400968042842
Age.csv;ENSG00000244692.3;ENSG00000244692;overexpressed;0.426413848901116;3.1405599385303;11.0233379251129;3.23781695498273e-26;6.39425102099688e-24;48.6988493117055
Age.csv;ENSG00000239224.3;ENSG00000239224;overexpressed;0.326637527442875;3.83398288463973;11.0170352194981;3.43768717640207e-26;6.717097505723951e-24;48.6596398431145
Age.csv;ENSG00000216802.1;ENSG00000216802;overexpressed;0.291129297583138;3.64893160632278;10.9497175034427;6.50833495126853e-26;1.22083347015895e-23;48.0318870037372
Age.csv;ENSG00000265694.1;ENSG00000265694;overexpressed;0.267967341836374;3.89816948556095;10.8326783486268;1.9614976028644202e-25;3.43867028360101e-23;46.9440250980623
Age.csv;ENSG00000216035.1;ENSG00000216035;overexpressed;0.286721490737622;4.74638668176368;10.8173166137387;2.2657137998363e-25;3.93520920901198e-23;46.7966131923962
Age.csv;ENSG00000283498.1;ENSG00000283498;underexpressed;-0.417362109461177;5.20518015634615;-10.7640352560712;3.73168107555457e-25;6.36353396502296e-23;46.2896847126308
Age.csv;ENSG00000264056.1;ENSG00000264056;overexpressed;0.297403330699333;3.90359722729007;10.7425928640162;4.55931198232799e-25;7.56845789066447e-23;46.1177712300005
Age.csv;ENSG00000199348.1;ENSG00000199348;overexpressed;0.270303138490865;3.40474086951042;10.6267981341052;1.33834975565102e-24;2.12752243360185e-22;45.0592033775073
Age.csv;ENSG00000280055.2;ENSG00000280055;overexpressed;0.258042694498445;2.82404921867364;10.5808029785108;2.0480187499251302e-24;3.12331184643053e-22;44.6414902614856
Age.csv;ENSG00000199806.1;ENSG00000199806;overexpressed;0.252098278833956;3.28835822013724;10.4526696253158;6.65313821484759e-24;9.109457418548249e-22;43.4841841513934
Age.csv;ENSG00000287191.1;ENSG00000287191;overexpressed;0.257728671686932;3.49919691866217;10.1898259974027;7.22066793483517e-23;8.57248665326824e-21;41.1424511728029
Age.csv;ENSG00000265145.1;ENSG00000265145;overexpressed;0.255529567100128;4.45129720587225;10.1828949498877;7.68466514926704e-23;9.065971627040951e-21;41.0564745251766
Age.csv;ENSG00000271907.1;ENSG00000271907;overexpressed;0.362891673273497;4.57717893459175;10.1479185933861;1.05174620358297e-22;1.1743247194529401e-20;40.7666906388241
Age.csv;ENSG00000277563.1;ENSG00000277563;overexpressed;0.343731039347141;4.71081006603061;10.1412778135083;1.11621580717027e-22;1.2389334976863901e-20;40.7008990100138
Age.csv;ENSG00000203647.2;ENSG00000203647;overexpressed;0.260889693952851;3.95020796229725;10.1041407281445;1.5559974888935598e-22;1.6871329998072502e-20;40.3862463966301
Age.csv;ENSG00000283343.1;ENSG00000283343;overexpressed;0.319408904441421;3.81974997684621;10.0899175542592;1.76667551182288e-22;1.89367424290135e-20;40.2622592754134
Age.csv;ENSG00000200312.1;ENSG00000200312;overexpressed;0.291627603449917;5.87119325072329;10.0873845927718;1.8070573472228398e-22;1.92595350677307e-20;40.1919046996596
Age.csv;ENSG00000198786.2;ENSG00000198786;overexpressed;0.285579988131711;8.65859593997276;10.07518915225;2.01466842377515e-22;2.1230983310772e-20;40.1142635798374
Age.csv;ENSG00000198899.2;ENSG00000198899;overexpressed;0.252558520948967;9.54121842077101;10.0673647115434;2.1601540655050797e-22;2.25112055337469e-20;40.0563775165179
Age.csv;ENSG00000199135.1;ENSG00000199135;underexpressed;-0.267262653274969;3.85797405326177;-10.0474512665577;2.57913008327607e-22;2.64367880339303e-20;39.8695981792862
Age.csv;ENSG00000198727.2;ENSG00000198727;overexpressed;0.261996602307625;9.61462714052298;10.0326528340757;2.94180414924674e-22;2.99904142562882e-20;39.7534979473954
Age.csv;ENSG00000198695.2;ENSG00000198695;overexpressed;0.366093768484471;6.7542293905298;9.98958247151936;4.3108860788427e-22;4.18982388947831e-20;39.3389788004993
Age.csv;ENSG00000283514.1;ENSG00000283514;overexpressed;0.268280454159447;4.70590934699476;9.91809690755765;8.106654213769629e-22;7.454148026563271e-20;38.7407807539906
Age.csv;ENSG00000269028.3;ENSG00000269028;overexpressed;0.263588295430698;2.16304378329106;9.88613750580966;1.07396897109549e-21;9.638999980769961e-20;38.4892995072523
Age.csv;ENSG00000202512.1;ENSG00000202512;overexpressed;0.257602082559565;3.75774303255354;9.82621933519365;1.81640604928911e-21;1.5701449157864101e-19;37.9704745432224
Age.csv;ENSG00000252316.1;ENSG00000252316;overexpressed;0.465620390694977;3.10111096516692;9.7078566365714;5.09335353354977e-21;4.10047749280372e-19;36.9708829278434
Age.csv;ENSG00000252581.1;ENSG00000252581;overexpressed;0.271892889800064;3.63676687378482;9.59477110228759;1.35217437023211e-20;1.0310604405208899e-18;36.0073282163378
Age.csv;ENSG00000251898.1;ENSG00000251898;overexpressed;0.282173729723664;3.60463099730511;9.55048561152179;1.97728192446163e-20;1.45902739616353e-18;35.6294851108601
Age.csv;ENSG00000265215.1;ENSG00000265215;overexpressed;0.250624958509118;3.73274370212059;9.53904411923929;2.1807873033938e-20;1.59172016486618e-18;35.5322431296381
Age.csv;ENSG00000114770.17;ENSG00000114770;overexpressed;0.27968099310517;4.87551399622404;9.51950177495061;2.5774585276194002e-20;1.84534225423988e-18;35.3176076627372
Age.csv;ENSG00000276359.1;ENSG00000276359;overexpressed;0.257590604540781;3.90743809539916;9.50507287482836;2.91545994237593e-20;2.04824710108942e-18;35.2452630540478
Age.csv;ENSG00000200314.1;ENSG00000200314;overexpressed;0.37213671134597;2.71457018702377;9.48537648944359;3.44873638680002e-20;2.38713642596291e-18;35.099686803095
Age.csv;ENSG00000266570.1;ENSG00000266570;overexpressed;0.354506709852128;3.626693841414;9.38623669891379;8.00053494903138e-20;5.14613925554178e-18;34.24514594929
Age.csv;ENSG00000224593.1;ENSG00000224593;overexpressed;0.345137036932132;4.12823488018685;9.3831388060373;8.21281066238726e-20;5.25788062815905e-18;34.2107693126788
Age.csv;ENSG00000210140.1;ENSG00000210140;overexpressed;0.389011174817656;3.19804451442625;9.28572071980462;1.8649497578368702e-19;1.10704834042734e-17;33.4439631587162
Age.csv;ENSG00000254166.3;ENSG00000254166;overexpressed;0.295248529221967;2.07622473023216;9.2797620526065;1.9604730008304e-19;1.15280728995538e-17;33.4003987173708
Age.csv;ENSG00000273716.2;ENSG00000273716;overexpressed;0.293509247977845;2.25551892273167;9.22471187794991;3.1065490596379e-19;1.76583779577842e-17;32.9505192339393
Age.csv;ENSG00000255462.1;ENSG00000255462;overexpressed;0.250656844254703;4.60006851998994;9.2201759119572;3.22634033334387e-19;1.8256872255454502e-17;32.8784098972261
Age.csv;ENSG00000263740.2;ENSG00000263740;overexpressed;0.291125166436407;9.64608870504235;9.1991346176492;3.8446180261722604e-19;2.1273553078153202e-17;32.702980408545
Age.csv;ENSG00000221771.1;ENSG00000221771;overexpressed;0.298222976632409;3.49703940933028;9.1549622857885;5.5496679547826605e-19;2.99139860620153e-17;32.3413064697979
Age.csv;ENSG00000264480.1;ENSG00000264480;overexpressed;0.263065971860437;4.67194809571957;9.06299629050562;1.18650093240997e-18;6.03154051223473e-17;31.5787320589102
Age.csv;ENSG00000265465.1;ENSG00000265465;overexpressed;0.294056811661112;3.7630137163187;9.05779219904373;1.23841178365059e-18;6.27841303722104e-17;31.5546844565148
Age.csv;ENSG00000242795.2;ENSG00000242795;overexpressed;0.304227289664554;5.65996823328324;8.98292346486678;2.28821316756739e-18;1.10340109504445e-16;30.9060767069581
Age.csv;ENSG00000262943.7;ENSG00000262943;overexpressed;0.268693061064295;2.86231798697012;8.85083691681533;6.69434187953831e-18;3.01856886962451e-16;29.9330804445494
Age.csv;ENSG00000237973.1;ENSG00000237973;overexpressed;0.260193588686006;3.81834747118076;8.81687892167103;8.804331032824429e-18;3.91354600743414e-16;29.6339715799621
Age.csv;ENSG00000207780.1;ENSG00000207780;overexpressed;0.253173793086413;3.17866942675145;8.77022597574073;1.2811061712018e-17;5.567640091945801e-16;29.290755840379
Age.csv;ENSG00000102287.19;ENSG00000102287;overexpressed;0.2918581773401;4.13193510023837;8.55756373950113;6.94213510025611e-17;2.6467595571261e-15;27.5962188014127
Age.csv;ENSG00000237729.2;ENSG00000237729;overexpressed;0.331968842620719;2.53332476741098;8.49209625131627;1.16028129538939e-16;4.234349521189541e-15;27.1478261934915
Age.csv;ENSG00000248705.1;ENSG00000248705;overexpressed;0.406402300691452;1.70091972794212;8.46141510811104;1.47447600465955e-16;5.308679634434511e-15;26.9395717090929
Age.csv;ENSG00000200506.1;ENSG00000200506;overexpressed;0.292379943751039;2.83844625424033;8.35796744499242;3.29109448879851e-16;1.10986436779715e-14;26.139669786352
Age.csv;ENSG00000248114.1;ENSG00000248114;overexpressed;0.428437001715866;1.81745955793788;8.35475733502192;3.37369990142928e-16;1.1300689776966101e-14;26.1317569776047
Age.csv;ENSG00000199568.1;ENSG00000199568;overexpressed;0.370003065390143;8.09030731120398;8.30645087723789;4.89462073179649e-16;1.56411065906369e-14;25.6512635830357
Age.csv;ENSG00000223882.1;ENSG00000223882;overexpressed;0.280099870970405;2.53659460501724;8.28094565762347;5.95315091692097e-16;1.87364437751013e-14;25.5545838425248
Age.csv;ENSG00000237978.6;ENSG00000237978;overexpressed;0.254174096436565;1.94357160819476;8.21530422900328;9.83143812011312e-16;2.99380058858899e-14;25.0835998166705
Age.csv;ENSG00000065618.21;ENSG00000065618;overexpressed;0.428680983916535;3.52295446215674;8.16493622228257;1.44162195182407e-15;4.2253038394243504e-14;24.6287756364381
Age.csv;ENSG00000266144.1;ENSG00000266144;overexpressed;0.262690036789033;3.5614646906674;8.11886934497073;2.04254543244496e-15;5.88158653321317e-14;24.3099767464925
Age.csv;ENSG00000202502.1;ENSG00000202502;overexpressed;0.253736959895073;3.45969468745146;8.06774210195793;3.00129056040467e-15;8.44051099431347e-14;23.9578493166677
Age.csv;ENSG00000221676.1;ENSG00000221676;overexpressed;0.313093171198467;6.1520807122894;7.96499063522384;6.46590116561346e-15;1.69870271799128e-13;23.0965975943085
Age.csv;ENSG00000285972.1;ENSG00000285972;overexpressed;0.336336200476777;1.32230103728386;7.90084430876013;1.0398351060563801e-14;2.66829369622513e-13;22.804422494841
Age.csv;ENSG00000231566.2;ENSG00000231566;overexpressed;0.270212026598061;2.80280979831367;7.82153442619618;1.86296140685615e-14;4.50325754884146e-13;22.183862956976
Age.csv;ENSG00000265965.1;ENSG00000265965;overexpressed;0.262353037969303;3.1388762845571;7.79077538417924;2.3327042539075502e-14;5.559957610520699e-13;21.9816306680665
Age.csv;ENSG00000207930.1;ENSG00000207930;overexpressed;0.256371671647348;3.95471549020911;7.70757373147629;4.27014180541993e-14;9.84021130049964e-13;21.3416251184033
Age.csv;ENSG00000144476.6;ENSG00000144476;overexpressed;0.27136884912659;5.04372098811904;7.60535763643787;8.91003528509613e-14;1.93219007951252e-12;20.5516541257316
Age.csv;ENSG00000200753.1;ENSG00000200753;overexpressed;0.307698201158099;3.55450340162431;7.45530850419455;2.58498624065527e-13;5.12029270350702e-12;19.5844434334296
Age.csv;ENSG00000154227.13;ENSG00000154227;overexpressed;0.255131948729146;1.19968227618788;7.37444249712533;4.55624502624556e-13;8.580928132762479e-12;19.1402031260545
Age.csv;ENSG00000168143.9;ENSG00000168143;overexpressed;0.354644517184722;1.96227410776651;7.34212517562625;5.70634705522197e-13;1.0566600006106e-11;18.8800563988033
Age.csv;ENSG00000171401.15;ENSG00000171401;overexpressed;0.4939229011455;1.8780744459107;7.26414606184131;9.78950964264568e-13;1.70661358621513e-11;18.3785157169782
Age.csv;ENSG00000086570.12;ENSG00000086570;overexpressed;0.392093989127981;2.3522759492075;7.25243557513258;1.0611658038443999e-12;1.8345942994021498e-11;18.2693359536721
Age.csv;ENSG00000265423.1;ENSG00000265423;overexpressed;0.393122899936423;2.24269524683245;7.24963891430431;1.08178320197042e-12;1.8633690819615398e-11;18.234570412463
Age.csv;ENSG00000244122.2;ENSG00000244122;overexpressed;0.287508723855367;1.22854223527106;7.23444615600307;1.2008605160614498e-12;2.03300916609031e-11;18.1970596277294
Age.csv;ENSG00000286171.1;ENSG00000286171;overexpressed;0.310416075423776;4.19111253100476;7.22696434681922;1.26414743298693e-12;2.1210087252208298e-11;18.0285830029806
Age.csv;ENSG00000287059.1;ENSG00000287059;overexpressed;0.273202768953882;1.54056701570885;7.06766679525084;3.73376965792678e-12;5.6895248776109294e-11;17.0989058081824
Age.csv;ENSG00000201321.1;ENSG00000201321;overexpressed;0.308660270883813;2.38662118163682;7.05385585943391;4.0974626517443394e-12;6.20340632941246e-11;16.9744998848707
Age.csv;ENSG00000202016.1;ENSG00000202016;overexpressed;0.306105794366455;3.9022097299615;7.06560540155972;3.78596743651266e-12;5.76438126413185e-11;16.9573773518532
Age.csv;ENSG00000073282.14;ENSG00000073282;overexpressed;0.443908573175469;2.83255944618215;7.03074054824344;4.7855352762025396e-12;7.154148196364229e-11;16.7810075602644
Age.csv;ENSG00000230937.12;ENSG00000230937;overexpressed;0.536677304221769;3.25428477244422;6.99270014127887;6.172664443185499e-12;9.052919439036249e-11;16.5060489677031
Age.csv;ENSG00000262406.3;ENSG00000262406;overexpressed;0.304712009767036;4.14591166634825;6.98893681390567;6.32967398844749e-12;9.261468383408579e-11;16.3800302317355
Age.csv;ENSG00000163032.12;ENSG00000163032;overexpressed;0.259506618930162;2.24524790462735;6.95057994242176;8.171193703280529e-12;1.1664783218123002e-10;16.2988046210656
Age.csv;ENSG00000134762.17;ENSG00000134762;overexpressed;0.4797167118601;2.03228135765258;6.92866603469798;9.44969233187939e-12;1.32976240631203e-10;16.170819890958
Age.csv;ENSG00000179869.15;ENSG00000179869;overexpressed;0.336764602664926;3.20904470718533;6.90111331919963;1.1338559761084398e-11;1.57481204116279e-10;15.9180447939742
Age.csv;ENSG00000134757.5;ENSG00000134757;overexpressed;0.561880660977191;1.82564782715348;6.88772974820451;1.2385241295766098e-11;1.70574417199693e-10;15.9112318007056
Age.csv;ENSG00000186081.12;ENSG00000186081;overexpressed;0.710916629512267;3.51570841349655;6.89185897247752;1.2052581603367698e-11;1.66727378846587e-10;15.8651346026248
Age.csv;ENSG00000188373.5;ENSG00000188373;overexpressed;0.28849168921821;1.07185089679033;6.82688335559461;1.84694601373946e-11;2.4924470018507004e-10;15.560103496572
Age.csv;ENSG00000106278.12;ENSG00000106278;overexpressed;0.340286671265627;2.36450691103969;6.82650094822997;1.85157300424594e-11;2.49510103546303e-10;15.492173557084
Age.csv;ENSG00000114948.13;ENSG00000114948;overexpressed;0.300040751165441;2.15597896691865;6.79125662689911;2.3306159314075697e-11;3.0852289090573903e-10;15.2894591174438
Age.csv;ENSG00000137699.17;ENSG00000137699;overexpressed;0.379093844924801;2.48251954045949;6.76517775608192;2.7614265995175598e-11;3.60214465603271e-10;15.0968976978849
Age.csv;ENSG00000189280.3;ENSG00000189280;overexpressed;0.3161597610944;1.9256342856735;6.74491582212086;3.14920659708775e-11;4.0460833800117803e-10;14.9967062774355
Age.csv;ENSG00000183347.15;ENSG00000183347;overexpressed;0.350379507728794;2.25391131222801;6.73707443223914;3.31320068681293e-11;4.2307024154688203e-10;14.9325379335751
Age.csv;ENSG00000121552.4;ENSG00000121552;overexpressed;0.312179629224093;4.55282566825713;6.74882429023673;3.07046518377853e-11;3.9557545272883006e-10;14.8811750044977
Age.csv;ENSG00000256812.2;ENSG00000256812;overexpressed;0.272923592338105;2.52510758082733;6.70724904668318;4.0170438664285495e-11;5.06055801520932e-10;14.7428603628192
Age.csv;ENSG00000117394.24;ENSG00000117394;overexpressed;0.254115840378663;4.59730072684864;6.7160689388853;3.7948946505593393e-11;4.79035221098197e-10;14.6249758003584
Age.csv;ENSG00000254560.6;ENSG00000254560;overexpressed;0.252722336129854;1.96766130277626;6.68447603838369;4.6512888693294195e-11;5.80884664519849e-10;14.598663287684
Age.csv;ENSG00000265190.7;ENSG00000265190;overexpressed;0.279323865587186;2.09041864338637;6.67099963894477;5.07181589338084e-11;6.29213773333583e-10;14.5543988899192
Age.csv;ENSG00000169594.13;ENSG00000169594;overexpressed;0.317765354116318;1.56436496179321;6.65941459440566;5.4629460313404e-11;6.728426897956881e-10;14.4989588382942
Age.csv;ENSG00000228577.1;ENSG00000228577;overexpressed;0.303259677748661;2.09417138535605;6.56780777627256;9.792127349110309e-11;1.1423110327624201e-09;13.9052966755094
Age.csv;ENSG00000196344.11;ENSG00000196344;overexpressed;0.406390305599356;1.78597503845526;6.55307170195693;1.0749063461631e-10;1.2431006930534801e-09;13.8281762315345
Age.csv;ENSG00000284485.1;ENSG00000284485;overexpressed;0.526037813389084;3.28365304442313;6.54802413273624;1.10974518370638e-10;1.27944684425103e-09;13.6905750413845
Age.csv;ENSG00000197641.12;ENSG00000197641;overexpressed;0.349653125256226;1.40486893348192;6.49545521513286;1.54510305270863e-10;1.7334355898749e-09;13.4927718205128
Age.csv;ENSG00000206075.14;ENSG00000206075;overexpressed;0.412755070525878;2.25793048181695;6.50167179561166;1.48597386134214e-10;1.67209944157503e-09;13.4572112870766
Age.csv;ENSG00000211459.2;ENSG00000211459;overexpressed;0.350199638493349;9.86793324829134;6.51346489673387;1.3798303648999901e-10;1.56675895791732e-09;13.4531119416422
Age.csv;ENSG00000216058.1;ENSG00000216058;overexpressed;0.352825690318626;1.96602268038572;6.47902804511561;1.71266150987166e-10;1.90207842523224e-09;13.3634736630507
Age.csv;ENSG00000169474.4;ENSG00000169474;overexpressed;0.448928517031029;1.66382395046431;6.47573350843026;1.74834681693836e-10;1.9371228347389202e-09;13.3547141932198
Age.csv;ENSG00000148053.17;ENSG00000148053;overexpressed;0.32824988155948;2.2341368926203;6.46020955071274;1.92653467317081e-10;2.1145662609326e-09;13.2561894281953
Age.csv;ENSG00000242308.2;ENSG00000242308;overexpressed;0.317580226774774;1.79446966097026;6.41982689357372;2.47752706423103e-10;2.66629103102959e-09;13.0083167768205
Age.csv;ENSG00000163331.12;ENSG00000163331;overexpressed;0.326554879586826;1.61184425819564;6.38795691734224;3.01871063266407e-10;3.1758258018795604e-09;12.8409958877598
Age.csv;ENSG00000165215.6;ENSG00000165215;underexpressed;-0.276933205233506;4.80648584606494;-6.37173859839415;3.33692665557504e-10;3.4793813343678e-09;12.504801453345
Age.csv;ENSG00000241794.2;ENSG00000241794;overexpressed;0.443075118615644;1.5726680431641;6.2760127517647;6.00247161869516e-10;5.9668448661093705e-09;12.1741312755477
Age.csv;ENSG00000163209.15;ENSG00000163209;overexpressed;0.403854342712251;1.54331372579239;6.26392005025646;6.46111749849297e-10;6.365422375878741e-09;12.0967620458815
Age.csv;ENSG00000114270.17;ENSG00000114270;overexpressed;0.296635392209129;3.21611490140632;6.25852439538658;6.67665270270337e-10;6.567334049967061e-09;11.9320154199512
Age.csv;ENSG00000166535.20;ENSG00000166535;overexpressed;0.29641005605209;1.41078579951885;6.22832624009867;8.01910486728654e-10;7.77778537231442e-09;11.9048886565898
Age.csv;ENSG00000171346.16;ENSG00000171346;overexpressed;0.344689965383273;3.73711604243824;6.256803777362;6.746851169321401e-10;6.62951462724625e-09;11.8857500845846
Age.csv;ENSG00000185479.6;ENSG00000185479;overexpressed;0.460536823725252;1.88832540123487;6.19726116182917;9.67464450821761e-10;9.2307722118589e-09;11.6857113142152
Age.csv;ENSG00000101144.13;ENSG00000101144;overexpressed;0.258371924025973;2.16465475960904;6.19050690671157;1.0076529489344301e-09;9.57525532731103e-09;11.641624948251
Age.csv;ENSG00000205420.11;ENSG00000205420;overexpressed;0.612942430920527;3.23877410579349;6.14003307317439;1.3642093801248601e-09;1.26557069991998e-08;11.2391743942999
Age.csv;ENSG00000114638.8;ENSG00000114638;overexpressed;0.375334824216982;2.14110348429748;6.10855413617055;1.6461582858960402e-09;1.49646902235142e-08;11.1791493388225
Age.csv;ENSG00000137975.8;ENSG00000137975;overexpressed;0.399220083460041;2.19760396258214;6.09165459053877;1.82022863190552e-09;1.63935191099964e-08;11.0713636371757
Age.csv;ENSG00000081277.13;ENSG00000081277;overexpressed;0.428249715863703;2.81146820851531;6.079909841495;1.95165811299857e-09;1.74829049109967e-08;10.9418549465246
Age.csv;ENSG00000164266.11;ENSG00000164266;underexpressed;-0.360954196584382;3.10464232830121;-6.03690472444334;2.5167728986023604e-09;2.20915423640538e-08;10.5691683887129
Age.csv;ENSG00000140519.14;ENSG00000140519;overexpressed;0.316920449194248;1.5413411094142;5.93944793964441;4.45283170785564e-09;3.66910203498458e-08;10.245889609904
Age.csv;ENSG00000087494.16;ENSG00000087494;overexpressed;0.300955966177806;1.95728958093687;5.92150032876676;4.941888602729691e-09;4.03745411193395e-08;10.1071657934403
Age.csv;ENSG00000169469.9;ENSG00000169469;overexpressed;0.4160369866332;2.00518299145803;5.91799075648621;5.043464476163561e-09;4.10613310086268e-08;10.0697439269337
